filename,url
americanredcross.png,https://www.redcross.org/
australianredcross.png,https://www.redcross.org.au/
cadrim.jpg,https://www.cadrim.org/
cebap.jpg,https://www.cebap.org/
climatecentre.jpg,https://www.climatecentre.org/
frupcrf.jpg,https://www.fondation-croix-rouge.fr/
gdpc.png,https://www.preparecenter.org/
gfarc.png,https://www.globalfirstaidcentre.org/
ifrc.png,https://media.ifrc.org/ifrc
piroi.png,https://piroi.croix-rouge.fr/
frenchrc.jpg,https://www.croix-rouge.fr/
